"","MLocID","StationDes","datetime","temp","grade_temp","ph","grade_ph","cond","grade_cond","do","grade_do","do_sat","grade_do_sat","data_source","Lat_DD","Long_DD","LLID","RiverMile","Spawn_dates","SpawnStart","SpawnEnd","crit_Instant","in_spawn","DO_lim","DO_status","Site"
"76","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-08-12 18:45:16,21.98,"A+",NA,NA,1.55,"A+",13.27,"B",152.4,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"77","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-08-12 19:00:16,22.1,"A+",NA,NA,1.506,"A+",13.17,"B",151.6,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"78","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-08-12 19:15:16,22.17,"A+",NA,NA,1.453,"A+",12.96,"B",149.3,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"79","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-08-12 19:30:31,22.33,"A+",NA,NA,1.371,"A+",12.73,"B",147.1,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"80","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-08-12 19:45:16,22.37,"A+",NA,NA,1.284,"A+",12.44,"B",143.8,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"81","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 13:00:32,14.23,"A+",NA,NA,0.343,"A+",14.53,"C",141.8,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"82","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 13:15:16,14.36,"A+",NA,NA,0.336,"A+",16.66,"C",163.1,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"83","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 13:30:16,14.48,"A+",NA,NA,0.334,"A+",15.21,"C",149.3,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"84","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 14:15:16,14.79,"A+",NA,NA,0.332,"A+",14.31,"C",141.4,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"85","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 15:00:32,15.03,"A+",NA,NA,0.333,"A+",14.17,"C",140.7,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"86","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 15:15:16,15.03,"A+",NA,NA,0.333,"A+",15.77,"C",156.6,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"87","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 15:30:16,15.14,"A+",NA,NA,0.331,"A+",16.1,"C",160.2,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"88","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 15:45:16,15.18,"A+",NA,NA,0.332,"A+",16.18,"C",161.2,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"89","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 16:00:32,15.31,"A+",NA,NA,0.327,"A+",15.56,"C",155.5,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"90","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 16:15:16,15.42,"A+",NA,NA,0.327,"A+",15.12,"C",151.4,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"91","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 16:30:16,15.78,"A+",NA,NA,0.326,"A+",16.02,"C",161.7,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"92","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 16:45:16,15.92,"A+",NA,NA,0.327,"A+",16.44,"C",166.4,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"93","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 17:00:32,16.1,"A+",NA,NA,0.327,"A+",17.17,"C",174.5,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"94","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 17:15:16,16.16,"A+",NA,NA,0.327,"A+",18.06,"C",183.8,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"95","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 17:30:16,16.11,"A+",NA,NA,0.326,"A+",18.81,"C",191.2,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"96","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 17:45:16,16.15,"A+",NA,NA,0.329,"A+",19.65,"C",199.9,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"97","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 18:00:32,16.19,"A+",NA,NA,0.328,"A+",19.46,"C",198.1,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"98","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 18:15:16,16.3,"A+",NA,NA,0.331,"A+",19.98,"C",203.8,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"99","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 18:30:16,17.19,"A+",NA,NA,0.342,"A+",18.07,"C",187.9,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"100","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 18:45:16,16.85,"A+",NA,NA,0.342,"A+",16.76,"C",173,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"101","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 19:00:32,16.9,"A+",NA,NA,0.351,"A+",17.26,"C",178.4,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"102","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 19:15:16,16.81,"A+",NA,NA,0.369,"A+",16.9,"C",174.3,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"103","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 19:30:16,16.32,"A+",NA,NA,0.401,"A+",16.4,"C",167.4,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"104","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 10:15:16,15.83,"A+",NA,NA,0.341,"A+",16.47,"B",166.4,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"105","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 10:30:16,16.44,"A+",NA,NA,0.346,"A+",15.04,"B",153.9,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"106","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 10:45:16,16.34,"A+",NA,NA,0.343,"A+",15.24,"B",155.7,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"107","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 11:00:32,16.44,"A+",NA,NA,0.34,"A+",16,"B",163.7,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"108","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 11:15:16,16.77,"A+",NA,NA,0.34,"A+",16.09,"B",165.8,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"109","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 11:30:16,17.1,"A+",NA,NA,0.344,"A+",16.79,"B",174.2,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"110","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 11:45:16,17.45,"A+",NA,NA,0.349,"A+",17.07,"B",178.5,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"111","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 12:00:32,17.3,"A+",NA,NA,0.348,"A+",15.19,"B",158.3,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"112","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 12:15:16,17.46,"A+",NA,NA,0.352,"A+",14.84,"B",155.2,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"113","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 12:30:16,17.53,"A+",NA,NA,0.352,"A+",15.37,"B",160.9,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"114","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 12:45:16,17.52,"A+",NA,NA,0.351,"A+",14.73,"B",154.2,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"115","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 13:00:32,17.49,"A+",NA,NA,0.352,"A+",14.07,"B",147.2,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"116","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 13:15:16,17.53,"A+",NA,NA,0.349,"A+",14.58,"B",152.6,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"117","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 13:30:16,17.59,"A+",NA,NA,0.349,"A+",15.49,"B",162.4,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"118","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 13:45:16,17.84,"A+",NA,NA,0.344,"A+",15.24,"B",160.6,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"119","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 14:00:32,17.92,"A+",NA,NA,0.339,"A+",14.1,"B",148.8,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"120","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 17:00:32,18.85,"A+",NA,NA,0.321,"A+",15.54,"B",167.2,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"121","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 17:15:16,18.76,"A+",NA,NA,0.322,"A+",16.56,"B",177.7,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"122","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 17:30:16,18.81,"A+",NA,NA,0.322,"A+",17.89,"B",192.3,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"123","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 17:45:16,18.87,"A+",NA,NA,0.321,"A+",16.95,"B",182.3,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"124","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 18:00:32,18.77,"A+",NA,NA,0.321,"A+",14.07,"B",151.1,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"125","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 19:30:16,19.44,"A+",NA,NA,0.352,"A+",15.72,"B",171.2,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"126","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 19:45:16,19.48,"A+",NA,NA,0.359,"A+",16.38,"B",178.4,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"127","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 20:00:32,18.93,"A+",NA,NA,0.413,"A+",18.28,"B",197,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"128","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 20:15:16,18.11,"A+",NA,NA,0.405,"A+",17.26,"B",183,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"129","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 20:30:16,17.62,"A+",NA,NA,0.398,"A+",16.56,"B",173.7,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"130","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 20:45:16,17.19,"A+",NA,NA,0.385,"A+",15.58,"B",162,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"131","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 21:00:32,16.79,"A+",NA,NA,0.371,"A+",14.14,"B",145.9,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"132","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 21:15:16,16.45,"A+",NA,NA,0.347,"A+",14.45,"B",147.9,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"133","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 21:45:16,15.62,"A+",NA,NA,0.298,"A+",14.36,"B",144.5,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"134","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 22:00:32,15.63,"A+",NA,NA,0.283,"A+",14.04,"B",141.2,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"135","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 22:30:16,16.21,"A+",NA,NA,0.326,"A+",14.15,"B",144.1,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"136","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 22:45:16,16.55,"A+",NA,NA,0.354,"A+",14.58,"B",149.6,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"137","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 23:00:32,16.76,"A+",NA,NA,0.366,"A+",14.48,"B",149.2,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"138","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 23:15:16,16.95,"A+",NA,NA,0.375,"A+",14.99,"B",155,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"139","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 23:30:16,17.2,"A+",NA,NA,0.383,"A+",14.82,"B",154.1,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"140","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-12 23:45:16,17.35,"A+",NA,NA,0.386,"A+",14.65,"B",152.9,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"141","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-13 00:00:32,17.43,"A+",NA,NA,0.39,"A+",14.24,"B",148.8,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"142","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-13 00:15:16,17.59,"A+",NA,NA,0.389,"A+",14,"B",146.8,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"143","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-13 00:45:16,17.73,"A+",NA,NA,0.385,"A+",13.77,"B",144.8,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"144","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-13 01:00:32,17.79,"A+",NA,NA,0.378,"A+",14.17,"B",149.2,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"145","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-13 01:45:16,17.46,"A+",NA,NA,0.374,"A+",14.35,"B",150,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"146","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 13:00:32,14.23,"A+",NA,NA,0.343,"A+",14.53,"C",141.8,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"147","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 13:15:16,14.36,"A+",NA,NA,0.336,"A+",16.66,"C",163.1,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"148","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 13:30:16,14.48,"A+",NA,NA,0.334,"A+",15.21,"C",149.3,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"149","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 14:15:16,14.79,"A+",NA,NA,0.332,"A+",14.31,"C",141.4,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"150","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2008-06-11 15:00:32,15.03,"A+",NA,NA,0.333,"A+",14.17,"C",140.7,NA,"Excel",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
